timestamp,serial,event_type,old_value,new_value,details
2026-09-13 13:43:11,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 13:43:43,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 13:44:13,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 13:44:13,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 13:44:45,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 13:45:16,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 13:45:47,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 13:46:18,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 13:46:18,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 13:46:49,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 13:46:49,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 13:50:26,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 13:50:57,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 13:52:00,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 13:53:33,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 13:54:35,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 13:55:06,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 13:58:13,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 13:58:44,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 13:59:15,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:00:18,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:02:22,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:02:52,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:03:23,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:03:54,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:03:55,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:04:25,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:04:26,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:04:56,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:05:58,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:06:28,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:08:34,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:08:34,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:09:05,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:09:05,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:09:36,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:09:36,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:09:36,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:10:07,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:10:07,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:10:07,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:13:13,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:13:43,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:13:44,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:14:15,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:15:17,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:15:17,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:15:17,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:15:48,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:15:48,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:17:21,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:17:21,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:17:21,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:17:53,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:17:53,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:20:28,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:20:59,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:21:29,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:21:30,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:22:00,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:22:00,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:22:31,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:23:03,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:26:10,R5CR303YMGD,BAND_CHANGED,28,3,
2026-09-13 14:26:10,R5CR303YMGD,EARFCN_CHANGED,9410,1600,
2026-09-13 14:28:45,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:29:16,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:30:18,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:31:21,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:33:26,R5CR303YMGD,BAND_CHANGED,3,28,
2026-09-13 14:33:26,R5CR303YMGD,EARFCN_CHANGED,1600,9410,
2026-09-13 14:33:57,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:33:57,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:33:57,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:34:27,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:34:28,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:34:28,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:36:01,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:36:01,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:36:01,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:36:31,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:36:32,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:36:32,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:37:03,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:38:05,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:38:06,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:38:06,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:38:37,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:38:37,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:39:08,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:39:38,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:41:43,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:41:43,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:42:14,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:42:14,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:42:14,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:43:16,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:44:18,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:44:19,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:44:19,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:44:49,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:44:50,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:44:50,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:45:20,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:45:21,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:45:21,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:45:51,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:45:52,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:45:52,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 14:48:58,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:49:29,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:49:30,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:50:00,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:50:00,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:50:31,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:50:31,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:51:01,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:51:02,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:52:04,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:52:35,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:53:05,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:53:37,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 14:54:07,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 14:58:17,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:58:48,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:59:19,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 14:59:19,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 14:59:19,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 14:59:49,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 14:59:50,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 14:59:50,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:00:21,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:00:52,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:02:56,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:02:56,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:03:27,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:03:57,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:03:57,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:05:00,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:05:31,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:05:31,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:06:02,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:06:02,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:07:35,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:08:06,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:08:06,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:08:06,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:09:08,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:09:08,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:10:41,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:10:41,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:11:12,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:11:12,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:12:13,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:12:44,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:13:15,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:13:45,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:13:46,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:14:17,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:14:48,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:15:19,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:15:50,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:16:21,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:16:21,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:17:22,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:17:53,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:18:25,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:19:27,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:19:57,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:19:58,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:21:00,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:22:33,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:22:33,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:23:03,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:24:06,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:24:07,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:24:07,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:24:37,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:25:07,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:25:08,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:25:08,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:27:43,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:28:46,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:28:46,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:29:16,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:29:17,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:29:17,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:29:47,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 15:30:17,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 15:30:18,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:30:49,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:36:01,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:36:01,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:37:03,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:37:03,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:41:12,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:41:12,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:41:43,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:41:43,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:42:45,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:42:45,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:43:47,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:43:47,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:44:18,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:45:20,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:45:51,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:46:23,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:47:56,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:47:56,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:48:27,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:48:28,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:48:28,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:48:58,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 15:50:00,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:50:00,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:50:32,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:50:32,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:51:33,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:51:33,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:52:04,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:52:04,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:53:06,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 15:53:06,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 15:53:37,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 15:53:37,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 15:57:45,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 15:58:48,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:00:20,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:00:21,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:00:51,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:00:51,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:01:54,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:01:55,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:01:55,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:02:25,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:02:26,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:02:26,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:02:56,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:03:27,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:06:36,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:06:36,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:07:07,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:07:07,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:07:37,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:08:38,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:12:16,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:12:16,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:13:18,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:13:18,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:15:22,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:15:22,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:15:53,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:15:53,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:16:55,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:17:26,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:17:57,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:18:27,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:20:01,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:20:32,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:21:34,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:21:34,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:22:06,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:22:06,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:26:14,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:26:45,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:26:45,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:26:45,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:27:16,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:27:16,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:27:16,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:28:18,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:28:49,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:29:51,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:30:22,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:30:22,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:30:54,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:30:54,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:30:54,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:31:24,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:31:25,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:31:25,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:32:27,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:32:57,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:33:30,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:33:30,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:34:01,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:34:01,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:35:34,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:36:04,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:36:35,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:37:06,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:37:07,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:37:07,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:37:38,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:37:38,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:39:42,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:39:42,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:40:13,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:40:13,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:41:46,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:41:46,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:42:17,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:42:48,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:43:19,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:43:19,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:43:49,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:44:52,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:45:23,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:45:23,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:45:54,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:45:54,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:45:54,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 16:46:25,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:47:27,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 16:47:27,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:47:58,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:48:58,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 16:48:59,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:49:30,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:51:03,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:52:06,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:56:14,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:57:17,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:58:51,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 16:58:51,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
2026-09-13 16:59:21,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 16:59:52,52000a84b2b21305,CA_CHANGED,False,True,
2026-09-13 16:59:53,R5CR303YMGD,IP_CHANGED,N/A,10.115.0.123,
2026-09-13 16:59:53,R5CR303YMGD,NETWORK_CHANGED,N/A,"LTE,Unknown",
2026-09-13 17:00:23,R5CR303YMGD,ADB_DISCONNECTED,,,
2026-09-13 17:00:53,R5CR303YMGD,ADB_CONNECTED,,,
2026-09-13 17:01:56,52000a84b2b21305,CA_CHANGED,True,False,
2026-09-13 17:01:56,R5CR303YMGD,IP_CHANGED,10.115.0.123,N/A,
2026-09-13 17:01:56,R5CR303YMGD,NETWORK_CHANGED,"LTE,Unknown",N/A,
